"X.1","X","tag.individual.identifier","individual.local.identifier","location.lat","location.long","timestamp","data_owner","individual.identifier"
20903,20903,725539,"BC #27 Wyatt",32.258079,-111.046348,"2022-02-26 13:00:09","mollohan_baldwin","Wyatt"
20904,20904,725539,"BC #27 Wyatt",32.25785,-111.046522,"2022-02-26 19:00:12","mollohan_baldwin","Wyatt"
20905,20905,725539,"BC #27 Wyatt",32.277542,-111.020488,"2022-02-27 1:00:09","mollohan_baldwin","Wyatt"
20906,20906,725539,"BC #27 Wyatt",32.286109,-111.02653,"2022-02-27 7:00:10","mollohan_baldwin","Wyatt"
20907,20907,725539,"BC #27 Wyatt",32.301974,-111.046651,"2022-02-27 13:00:09","mollohan_baldwin","Wyatt"
20908,20908,725539,"BC #27 Wyatt",32.287508,-111.038718,"2022-02-27 19:00:07","mollohan_baldwin","Wyatt"
20909,20909,725539,"BC #27 Wyatt",32.288699,-111.032303,"2022-02-28 1:00:24","mollohan_baldwin","Wyatt"
20910,20910,725539,"BC #27 Wyatt",32.285754,-111.034969,"2022-02-28 13:00:14","mollohan_baldwin","Wyatt"
20911,20911,725539,"BC #27 Wyatt",32.298236,-111.045722,"2022-02-28 19:00:08","mollohan_baldwin","Wyatt"
20912,20912,725539,"BC #27 Wyatt",32.284198,-111.026805,"2022-03-01 1:00:10","mollohan_baldwin","Wyatt"
20913,20913,725539,"BC #27 Wyatt",32.267437,-111.024404,"2022-03-01 13:00:09","mollohan_baldwin","Wyatt"
20914,20914,725539,"BC #27 Wyatt",32.264607,-111.008927,"2022-03-01 19:00:09","mollohan_baldwin","Wyatt"
20915,20915,725539,"BC #27 Wyatt",32.284142,-111.026653,"2022-03-02 1:00:09","mollohan_baldwin","Wyatt"
20916,20916,725539,"BC #27 Wyatt",32.277128,-111.047158,"2022-03-02 13:00:10","mollohan_baldwin","Wyatt"
20917,20917,725539,"BC #27 Wyatt",32.266139,-111.008575,"2022-03-02 19:00:14","mollohan_baldwin","Wyatt"
20918,20918,725539,"BC #27 Wyatt",32.299414,-111.042258,"2022-03-03 1:00:18","mollohan_baldwin","Wyatt"
20919,20919,725539,"BC #27 Wyatt",32.299237,-111.037199,"2022-03-03 13:00:13","mollohan_baldwin","Wyatt"
20920,20920,725539,"BC #27 Wyatt",32.299242,-111.037202,"2022-03-03 19:00:09","mollohan_baldwin","Wyatt"
20921,20921,725539,"BC #27 Wyatt",32.298693,-111.037971,"2022-03-04 1:00:10","mollohan_baldwin","Wyatt"
20922,20922,725539,"BC #27 Wyatt",32.299292,-111.045008,"2022-03-04 13:00:18","mollohan_baldwin","Wyatt"
20923,20923,725539,"BC #27 Wyatt",32.299231,-111.037247,"2022-03-04 15:01:10","mollohan_baldwin","Wyatt"
20924,20924,725539,"BC #27 Wyatt",32.29929,-111.037256,"2022-03-04 19:00:11","mollohan_baldwin","Wyatt"
20925,20925,725539,"BC #27 Wyatt",32.284081,-111.026682,"2022-03-05 1:00:09","mollohan_baldwin","Wyatt"
20926,20926,725539,"BC #27 Wyatt",32.255129,-111.059044,"2022-03-05 13:00:11","mollohan_baldwin","Wyatt"
20927,20927,725539,"BC #27 Wyatt",32.264632,-111.026438,"2022-03-05 19:00:09","mollohan_baldwin","Wyatt"
20928,20928,725539,"BC #27 Wyatt",32.286061,-111.026876,"2022-03-06 1:00:07","mollohan_baldwin","Wyatt"
20929,20929,725539,"BC #27 Wyatt",32.270438,-111.036373,"2022-03-06 13:00:08","mollohan_baldwin","Wyatt"
20930,20930,725539,"BC #27 Wyatt",32.293816,-111.03821,"2022-03-06 19:00:11","mollohan_baldwin","Wyatt"
20931,20931,725539,"BC #27 Wyatt",32.291975,-111.037182,"2022-03-07 1:00:09","mollohan_baldwin","Wyatt"
20932,20932,725539,"BC #27 Wyatt",32.29161,-111.036935,"2022-03-07 3:00:13","mollohan_baldwin","Wyatt"
20933,20933,725539,"BC #27 Wyatt",32.291665,-111.036938,"2022-03-07 5:00:08","mollohan_baldwin","Wyatt"
20934,20934,725539,"BC #27 Wyatt",32.293871,-111.038221,"2022-03-07 9:00:22","mollohan_baldwin","Wyatt"
20935,20935,725539,"BC #27 Wyatt",32.293765,-111.038209,"2022-03-07 11:00:09","mollohan_baldwin","Wyatt"
20936,20936,725539,"BC #27 Wyatt",32.298938,-111.043133,"2022-03-07 13:00:09","mollohan_baldwin","Wyatt"
20937,20937,725539,"BC #27 Wyatt",32.303191,-111.046932,"2022-03-07 15:00:07","mollohan_baldwin","Wyatt"
20938,20938,725539,"BC #27 Wyatt",32.293766,-111.038161,"2022-03-07 17:00:08","mollohan_baldwin","Wyatt"
20939,20939,725539,"BC #27 Wyatt",32.293801,-111.038167,"2022-03-07 19:00:11","mollohan_baldwin","Wyatt"
20940,20940,725539,"BC #27 Wyatt",32.293821,-111.038174,"2022-03-07 21:00:14","mollohan_baldwin","Wyatt"
20941,20941,725539,"BC #27 Wyatt",32.283942,-111.028251,"2022-03-08 1:00:25","mollohan_baldwin","Wyatt"
20942,20942,725539,"BC #27 Wyatt",32.283987,-111.028276,"2022-03-08 3:00:17","mollohan_baldwin","Wyatt"
20943,20943,725539,"BC #27 Wyatt",32.284155,-111.028189,"2022-03-08 7:00:11","mollohan_baldwin","Wyatt"
20944,20944,725539,"BC #27 Wyatt",32.279361,-111.027725,"2022-03-08 9:00:09","mollohan_baldwin","Wyatt"
20945,20945,725539,"BC #27 Wyatt",32.267149,-111.043797,"2022-03-08 11:00:10","mollohan_baldwin","Wyatt"
20946,20946,725539,"BC #27 Wyatt",32.260994,-111.05162,"2022-03-08 13:00:11","mollohan_baldwin","Wyatt"
20947,20947,725539,"BC #27 Wyatt",32.272891,-111.048867,"2022-03-08 15:00:14","mollohan_baldwin","Wyatt"
20948,20948,725539,"BC #27 Wyatt",32.287269,-111.043145,"2022-03-08 17:00:11","mollohan_baldwin","Wyatt"
20949,20949,725539,"BC #27 Wyatt",32.296617,-111.035268,"2022-03-08 19:00:14","mollohan_baldwin","Wyatt"
20950,20950,725539,"BC #27 Wyatt",32.287337,-111.026879,"2022-03-08 21:00:11","mollohan_baldwin","Wyatt"
20951,20951,725539,"BC #27 Wyatt",32.287348,-111.026914,"2022-03-08 23:00:24","mollohan_baldwin","Wyatt"
20952,20952,725539,"BC #27 Wyatt",32.28731,-111.026851,"2022-03-09 1:00:16","mollohan_baldwin","Wyatt"
20953,20953,725539,"BC #27 Wyatt",32.286101,-111.027173,"2022-03-09 3:00:11","mollohan_baldwin","Wyatt"
20954,20954,725539,"BC #27 Wyatt",32.286151,-111.027173,"2022-03-09 5:00:20","mollohan_baldwin","Wyatt"
20955,20955,725539,"BC #27 Wyatt",32.286099,-111.027089,"2022-03-09 7:00:07","mollohan_baldwin","Wyatt"
20956,20956,725539,"BC #27 Wyatt",32.277331,-111.020048,"2022-03-09 9:00:09","mollohan_baldwin","Wyatt"
20957,20957,725539,"BC #27 Wyatt",32.27258,-111.015131,"2022-03-09 11:00:11","mollohan_baldwin","Wyatt"
20958,20958,725539,"BC #27 Wyatt",32.26886,-111.011082,"2022-03-09 13:00:13","mollohan_baldwin","Wyatt"
20959,20959,725539,"BC #27 Wyatt",32.254524,-111.00772,"2022-03-09 15:00:14","mollohan_baldwin","Wyatt"
20960,20960,725539,"BC #27 Wyatt",32.235721,-111.031323,"2022-03-09 19:00:11","mollohan_baldwin","Wyatt"
20961,20961,725539,"BC #27 Wyatt",32.251321,-111.024957,"2022-03-09 21:00:11","mollohan_baldwin","Wyatt"
20962,20962,725539,"BC #27 Wyatt",32.261737,-111.028771,"2022-03-09 23:00:14","mollohan_baldwin","Wyatt"
20963,20963,725539,"BC #27 Wyatt",32.279817,-111.028399,"2022-03-10 1:00:12","mollohan_baldwin","Wyatt"
20964,20964,725539,"BC #27 Wyatt",32.279681,-111.024944,"2022-03-10 9:00:10","mollohan_baldwin","Wyatt"
20965,20965,725539,"BC #27 Wyatt",32.270578,-111.026839,"2022-03-10 11:00:13","mollohan_baldwin","Wyatt"
20966,20966,725539,"BC #27 Wyatt",32.265866,-111.034072,"2022-03-10 13:00:10","mollohan_baldwin","Wyatt"
20967,20967,725539,"BC #27 Wyatt",32.262179,-111.041217,"2022-03-10 15:00:13","mollohan_baldwin","Wyatt"
20968,20968,725539,"BC #27 Wyatt",32.264069,-111.047687,"2022-03-10 17:00:13","mollohan_baldwin","Wyatt"
20969,20969,725539,"BC #27 Wyatt",32.286421,-111.034819,"2022-03-10 19:00:09","mollohan_baldwin","Wyatt"
20970,20970,725539,"BC #27 Wyatt",32.289462,-111.035118,"2022-03-10 21:00:11","mollohan_baldwin","Wyatt"
20971,20971,725539,"BC #27 Wyatt",32.294564,-111.038624,"2022-03-10 23:00:12","mollohan_baldwin","Wyatt"
20972,20972,725539,"BC #27 Wyatt",32.296696,-111.038807,"2022-03-11 1:00:11","mollohan_baldwin","Wyatt"
20973,20973,725539,"BC #27 Wyatt",32.299823,-111.04106,"2022-03-11 3:00:09","mollohan_baldwin","Wyatt"
20974,20974,725539,"BC #27 Wyatt",32.299757,-111.041088,"2022-03-11 5:00:08","mollohan_baldwin","Wyatt"
20975,20975,725539,"BC #27 Wyatt",32.299826,-111.041064,"2022-03-11 7:00:14","mollohan_baldwin","Wyatt"
20976,20976,725539,"BC #27 Wyatt",32.29921,-111.037337,"2022-03-11 13:00:19","mollohan_baldwin","Wyatt"
20977,20977,725539,"BC #27 Wyatt",32.299142,-111.03716,"2022-03-11 15:00:15","mollohan_baldwin","Wyatt"
20978,20978,725539,"BC #27 Wyatt",32.299468,-111.042494,"2022-03-11 17:00:14","mollohan_baldwin","Wyatt"
20979,20979,725539,"BC #27 Wyatt",32.299188,-111.037139,"2022-03-11 19:00:55","mollohan_baldwin","Wyatt"
20980,20980,725539,"BC #27 Wyatt",32.299089,-111.037415,"2022-03-11 21:00:24","mollohan_baldwin","Wyatt"
20981,20981,725539,"BC #27 Wyatt",32.299644,-111.040667,"2022-03-11 23:00:08","mollohan_baldwin","Wyatt"
20982,20982,725539,"BC #27 Wyatt",32.299564,-111.040664,"2022-03-12 1:00:09","mollohan_baldwin","Wyatt"
20983,20983,725539,"BC #27 Wyatt",32.299804,-111.041052,"2022-03-12 3:00:10","mollohan_baldwin","Wyatt"
20984,20984,725539,"BC #27 Wyatt",32.299874,-111.041021,"2022-03-12 7:00:19","mollohan_baldwin","Wyatt"
20985,20985,725539,"BC #27 Wyatt",32.298762,-111.037431,"2022-03-12 9:00:12","mollohan_baldwin","Wyatt"
20986,20986,725539,"BC #27 Wyatt",32.299246,-111.037175,"2022-03-12 11:00:11","mollohan_baldwin","Wyatt"
20987,20987,725539,"BC #27 Wyatt",32.299148,-111.037357,"2022-03-12 13:00:12","mollohan_baldwin","Wyatt"
20988,20988,725539,"BC #27 Wyatt",32.299124,-111.037214,"2022-03-12 15:00:12","mollohan_baldwin","Wyatt"
20989,20989,725539,"BC #27 Wyatt",32.299069,-111.037209,"2022-03-12 17:00:14","mollohan_baldwin","Wyatt"
20990,20990,725539,"BC #27 Wyatt",32.291954,-111.037439,"2022-03-12 19:00:24","mollohan_baldwin","Wyatt"
20991,20991,725539,"BC #27 Wyatt",32.296069,-111.038282,"2022-03-12 21:00:24","mollohan_baldwin","Wyatt"
20992,20992,725539,"BC #27 Wyatt",32.291945,-111.036365,"2022-03-12 23:00:09","mollohan_baldwin","Wyatt"
20993,20993,725539,"BC #27 Wyatt",32.290483,-111.036109,"2022-03-13 5:00:26","mollohan_baldwin","Wyatt"
20994,20994,725539,"BC #27 Wyatt",32.270009,-111.040052,"2022-03-13 11:00:13","mollohan_baldwin","Wyatt"
20995,20995,725539,"BC #27 Wyatt",32.268362,-111.041075,"2022-03-13 13:00:08","mollohan_baldwin","Wyatt"
20996,20996,725539,"BC #27 Wyatt",32.268638,-111.040967,"2022-03-13 15:00:16","mollohan_baldwin","Wyatt"
20997,20997,725539,"BC #27 Wyatt",32.255859,-111.038493,"2022-03-13 17:00:10","mollohan_baldwin","Wyatt"
20998,20998,725539,"BC #27 Wyatt",32.258832,-111.033429,"2022-03-13 19:00:08","mollohan_baldwin","Wyatt"
20999,20999,725539,"BC #27 Wyatt",32.275593,-111.030874,"2022-03-13 21:00:14","mollohan_baldwin","Wyatt"
21000,21000,725539,"BC #27 Wyatt",32.277826,-111.024618,"2022-03-13 23:00:10","mollohan_baldwin","Wyatt"
21001,21001,725539,"BC #27 Wyatt",32.275529,-111.022748,"2022-03-14 1:00:21","mollohan_baldwin","Wyatt"
21002,21002,725539,"BC #27 Wyatt",32.27572,-111.022728,"2022-03-14 3:00:11","mollohan_baldwin","Wyatt"
21003,21003,725539,"BC #27 Wyatt",32.275151,-111.020656,"2022-03-14 9:00:11","mollohan_baldwin","Wyatt"
21004,21004,725539,"BC #27 Wyatt",32.27639,-111.020071,"2022-03-14 11:00:10","mollohan_baldwin","Wyatt"
21005,21005,725539,"BC #27 Wyatt",32.276386,-111.020093,"2022-03-14 13:00:12","mollohan_baldwin","Wyatt"
21006,21006,725539,"BC #27 Wyatt",32.27641,-111.02008,"2022-03-14 15:00:08","mollohan_baldwin","Wyatt"
21007,21007,725539,"BC #27 Wyatt",32.28674,-111.029707,"2022-03-14 17:00:07","mollohan_baldwin","Wyatt"
21008,21008,725539,"BC #27 Wyatt",32.292005,-111.037454,"2022-03-14 19:00:11","mollohan_baldwin","Wyatt"
21009,21009,725539,"BC #27 Wyatt",32.297115,-111.041419,"2022-03-14 21:00:17","mollohan_baldwin","Wyatt"
21010,21010,725539,"BC #27 Wyatt",32.299811,-111.045116,"2022-03-14 23:00:17","mollohan_baldwin","Wyatt"
21011,21011,725539,"BC #27 Wyatt",32.299997,-111.045459,"2022-03-15 1:00:12","mollohan_baldwin","Wyatt"
21012,21012,725539,"BC #27 Wyatt",32.300035,-111.045506,"2022-03-15 3:00:09","mollohan_baldwin","Wyatt"
21013,21013,725539,"BC #27 Wyatt",32.299938,-111.045538,"2022-03-15 5:00:12","mollohan_baldwin","Wyatt"
21014,21014,725539,"BC #27 Wyatt",32.299894,-111.045442,"2022-03-15 7:00:12","mollohan_baldwin","Wyatt"
21015,21015,725539,"BC #27 Wyatt",32.300154,-111.045095,"2022-03-15 9:00:07","mollohan_baldwin","Wyatt"
21016,21016,725539,"BC #27 Wyatt",32.285292,-111.045086,"2022-03-15 11:00:11","mollohan_baldwin","Wyatt"
21017,21017,725539,"BC #27 Wyatt",32.271751,-111.035817,"2022-03-15 13:00:11","mollohan_baldwin","Wyatt"
21018,21018,725539,"BC #27 Wyatt",32.260904,-111.040085,"2022-03-15 15:00:06","mollohan_baldwin","Wyatt"
21019,21019,725539,"BC #27 Wyatt",32.255004,-111.044444,"2022-03-15 17:00:13","mollohan_baldwin","Wyatt"
21020,21020,725539,"BC #27 Wyatt",32.261216,-111.025356,"2022-03-15 19:00:12","mollohan_baldwin","Wyatt"
21021,21021,725539,"BC #27 Wyatt",32.270956,-111.030418,"2022-03-15 21:00:13","mollohan_baldwin","Wyatt"
21022,21022,725539,"BC #27 Wyatt",32.277153,-111.026441,"2022-03-15 23:00:08","mollohan_baldwin","Wyatt"
21023,21023,725539,"BC #27 Wyatt",32.281046,-111.026002,"2022-03-16 1:00:09","mollohan_baldwin","Wyatt"
21024,21024,725539,"BC #27 Wyatt",32.280971,-111.025626,"2022-03-16 3:00:17","mollohan_baldwin","Wyatt"
21025,21025,725539,"BC #27 Wyatt",32.280142,-111.026684,"2022-03-16 7:00:08","mollohan_baldwin","Wyatt"
21026,21026,725539,"BC #27 Wyatt",32.281058,-111.029438,"2022-03-16 9:00:11","mollohan_baldwin","Wyatt"
21027,21027,725539,"BC #27 Wyatt",32.273545,-111.034799,"2022-03-16 11:00:15","mollohan_baldwin","Wyatt"
21028,21028,725539,"BC #27 Wyatt",32.263404,-111.039981,"2022-03-16 13:00:08","mollohan_baldwin","Wyatt"
21029,21029,725539,"BC #27 Wyatt",32.259585,-111.0378,"2022-03-16 15:00:10","mollohan_baldwin","Wyatt"
21030,21030,725539,"BC #27 Wyatt",32.266519,-111.030844,"2022-03-16 17:00:11","mollohan_baldwin","Wyatt"
21031,21031,725539,"BC #27 Wyatt",32.265309,-111.015362,"2022-03-16 19:00:18","mollohan_baldwin","Wyatt"
21032,21032,725539,"BC #27 Wyatt",32.274464,-111.019088,"2022-03-16 21:00:08","mollohan_baldwin","Wyatt"
21033,21033,725539,"BC #27 Wyatt",32.277938,-111.026506,"2022-03-16 23:00:09","mollohan_baldwin","Wyatt"
21034,21034,725539,"BC #27 Wyatt",32.284243,-111.026226,"2022-03-17 1:00:08","mollohan_baldwin","Wyatt"
21035,21035,725539,"BC #27 Wyatt",32.284296,-111.026123,"2022-03-17 7:00:10","mollohan_baldwin","Wyatt"
21036,21036,725539,"BC #27 Wyatt",32.278117,-111.023013,"2022-03-17 9:00:10","mollohan_baldwin","Wyatt"
21037,21037,725539,"BC #27 Wyatt",32.265247,-111.015311,"2022-03-17 13:00:24","mollohan_baldwin","Wyatt"
21038,21038,725539,"BC #27 Wyatt",32.265237,-111.015335,"2022-03-17 15:00:09","mollohan_baldwin","Wyatt"
21039,21039,725539,"BC #27 Wyatt",32.265229,-111.015326,"2022-03-17 17:00:25","mollohan_baldwin","Wyatt"
21040,21040,725539,"BC #27 Wyatt",32.265209,-111.015478,"2022-03-17 19:00:25","mollohan_baldwin","Wyatt"
21041,21041,725539,"BC #27 Wyatt",32.286571,-111.025475,"2022-03-17 21:00:11","mollohan_baldwin","Wyatt"
21042,21042,725539,"BC #27 Wyatt",32.29052,-111.036223,"2022-03-18 3:00:11","mollohan_baldwin","Wyatt"
21043,21043,725539,"BC #27 Wyatt",32.290719,-111.036254,"2022-03-18 9:00:07","mollohan_baldwin","Wyatt"
21044,21044,725539,"BC #27 Wyatt",32.283711,-111.046014,"2022-03-18 11:00:09","mollohan_baldwin","Wyatt"
21045,21045,725539,"BC #27 Wyatt",32.265827,-111.0446,"2022-03-18 13:00:14","mollohan_baldwin","Wyatt"
21046,21046,725539,"BC #27 Wyatt",32.256989,-111.047818,"2022-03-18 15:00:10","mollohan_baldwin","Wyatt"
21047,21047,725539,"BC #27 Wyatt",32.255507,-111.030857,"2022-03-18 17:00:09","mollohan_baldwin","Wyatt"
21048,21048,725539,"BC #27 Wyatt",32.256564,-111.02906,"2022-03-18 19:00:09","mollohan_baldwin","Wyatt"
21049,21049,725539,"BC #27 Wyatt",32.267416,-111.036989,"2022-03-18 21:00:21","mollohan_baldwin","Wyatt"
21050,21050,725539,"BC #27 Wyatt",32.279618,-111.029018,"2022-03-18 23:01:09","mollohan_baldwin","Wyatt"
21051,21051,725539,"BC #27 Wyatt",32.279235,-111.028155,"2022-03-19 1:00:07","mollohan_baldwin","Wyatt"
21052,21052,725539,"BC #27 Wyatt",32.279284,-111.028149,"2022-03-19 3:00:08","mollohan_baldwin","Wyatt"
21053,21053,725539,"BC #27 Wyatt",32.279345,-111.028084,"2022-03-19 5:00:16","mollohan_baldwin","Wyatt"
21054,21054,725539,"BC #27 Wyatt",32.278772,-111.027787,"2022-03-19 7:00:08","mollohan_baldwin","Wyatt"
21055,21055,725539,"BC #27 Wyatt",32.276837,-111.024905,"2022-03-19 9:00:08","mollohan_baldwin","Wyatt"
21056,21056,725539,"BC #27 Wyatt",32.280148,-111.031501,"2022-03-19 11:00:12","mollohan_baldwin","Wyatt"
21057,21057,725539,"BC #27 Wyatt",32.289563,-111.035726,"2022-03-19 13:00:09","mollohan_baldwin","Wyatt"
21058,21058,725539,"BC #27 Wyatt",32.293216,-111.039114,"2022-03-19 15:00:09","mollohan_baldwin","Wyatt"
21059,21059,725539,"BC #27 Wyatt",32.297074,-111.03431,"2022-03-19 17:00:11","mollohan_baldwin","Wyatt"
21060,21060,725539,"BC #27 Wyatt",32.300281,-111.036984,"2022-03-19 19:00:07","mollohan_baldwin","Wyatt"
21061,21061,725539,"BC #27 Wyatt",32.299775,-111.040973,"2022-03-20 3:00:15","mollohan_baldwin","Wyatt"
21062,21062,725539,"BC #27 Wyatt",32.301935,-111.046742,"2022-03-20 9:00:15","mollohan_baldwin","Wyatt"
21063,21063,725539,"BC #27 Wyatt",32.300201,-111.037433,"2022-03-20 13:00:11","mollohan_baldwin","Wyatt"
21064,21064,725539,"BC #27 Wyatt",32.299981,-111.037423,"2022-03-20 15:00:09","mollohan_baldwin","Wyatt"
21065,21065,725539,"BC #27 Wyatt",32.299938,-111.037387,"2022-03-20 17:00:16","mollohan_baldwin","Wyatt"
21066,21066,725539,"BC #27 Wyatt",32.293081,-111.038898,"2022-03-20 19:00:09","mollohan_baldwin","Wyatt"
21067,21067,725539,"BC #27 Wyatt",32.287327,-111.033052,"2022-03-20 21:00:19","mollohan_baldwin","Wyatt"
21068,21068,725539,"BC #27 Wyatt",32.290425,-111.036144,"2022-03-21 1:00:14","mollohan_baldwin","Wyatt"
21069,21069,725539,"BC #27 Wyatt",32.290406,-111.036131,"2022-03-21 7:00:10","mollohan_baldwin","Wyatt"
21070,21070,725539,"BC #27 Wyatt",32.266112,-111.044594,"2022-03-21 11:00:08","mollohan_baldwin","Wyatt"
21071,21071,725539,"BC #27 Wyatt",32.257686,-111.041499,"2022-03-21 13:00:10","mollohan_baldwin","Wyatt"
21072,21072,725539,"BC #27 Wyatt",32.257697,-111.030823,"2022-03-21 15:00:12","mollohan_baldwin","Wyatt"
21073,21073,725539,"BC #27 Wyatt",32.257497,-111.030695,"2022-03-21 17:00:09","mollohan_baldwin","Wyatt"
21074,21074,725539,"BC #27 Wyatt",32.27762,-111.030242,"2022-03-21 19:00:08","mollohan_baldwin","Wyatt"
21075,21075,725539,"BC #27 Wyatt",32.286133,-111.030473,"2022-03-21 21:00:12","mollohan_baldwin","Wyatt"
21076,21076,725539,"BC #27 Wyatt",32.287806,-111.031398,"2022-03-21 23:00:13","mollohan_baldwin","Wyatt"
21077,21077,725539,"BC #27 Wyatt",32.287834,-111.03136,"2022-03-22 1:00:07","mollohan_baldwin","Wyatt"
21078,21078,725539,"BC #27 Wyatt",32.287848,-111.031463,"2022-03-22 3:00:13","mollohan_baldwin","Wyatt"
21079,21079,725539,"BC #27 Wyatt",32.288031,-111.031347,"2022-03-22 5:00:11","mollohan_baldwin","Wyatt"
21080,21080,725539,"BC #27 Wyatt",32.28779,-111.031608,"2022-03-22 7:00:07","mollohan_baldwin","Wyatt"
21081,21081,725539,"BC #27 Wyatt",32.287815,-111.031478,"2022-03-22 9:00:15","mollohan_baldwin","Wyatt"
21082,21082,725539,"BC #27 Wyatt",32.288143,-111.042439,"2022-03-22 11:00:08","mollohan_baldwin","Wyatt"
21083,21083,725539,"BC #27 Wyatt",32.299136,-111.044032,"2022-03-22 15:00:08","mollohan_baldwin","Wyatt"
21084,21084,725539,"BC #27 Wyatt",32.299734,-111.037633,"2022-03-22 19:00:13","mollohan_baldwin","Wyatt"
21085,21085,725539,"BC #27 Wyatt",32.281146,-111.02756,"2022-03-22 21:00:17","mollohan_baldwin","Wyatt"
21086,21086,725539,"BC #27 Wyatt",32.28071,-111.025831,"2022-03-23 1:00:10","mollohan_baldwin","Wyatt"
21087,21087,725539,"BC #27 Wyatt",32.280782,-111.025706,"2022-03-23 3:00:17","mollohan_baldwin","Wyatt"
21088,21088,725539,"BC #27 Wyatt",32.280683,-111.025727,"2022-03-23 5:00:22","mollohan_baldwin","Wyatt"
21089,21089,725539,"BC #27 Wyatt",32.280851,-111.025717,"2022-03-23 7:00:12","mollohan_baldwin","Wyatt"
21090,21090,725539,"BC #27 Wyatt",32.276999,-111.024887,"2022-03-23 9:00:08","mollohan_baldwin","Wyatt"
21091,21091,725539,"BC #27 Wyatt",32.266069,-111.037814,"2022-03-23 11:00:12","mollohan_baldwin","Wyatt"
21092,21092,725539,"BC #27 Wyatt",32.256603,-111.035586,"2022-03-23 13:00:07","mollohan_baldwin","Wyatt"
21093,21093,725539,"BC #27 Wyatt",32.256147,-111.034433,"2022-03-23 15:00:11","mollohan_baldwin","Wyatt"
21094,21094,725539,"BC #27 Wyatt",32.265211,-111.02395,"2022-03-23 17:00:09","mollohan_baldwin","Wyatt"
21095,21095,725539,"BC #27 Wyatt",32.277792,-111.02446,"2022-03-23 21:00:09","mollohan_baldwin","Wyatt"
21096,21096,725539,"BC #27 Wyatt",32.279649,-111.025031,"2022-03-23 23:00:12","mollohan_baldwin","Wyatt"
21097,21097,725539,"BC #27 Wyatt",32.282416,-111.024156,"2022-03-24 1:00:08","mollohan_baldwin","Wyatt"
21098,21098,725539,"BC #27 Wyatt",32.282453,-111.024263,"2022-03-24 3:00:10","mollohan_baldwin","Wyatt"
21099,21099,725539,"BC #27 Wyatt",32.282276,-111.024314,"2022-03-24 5:00:11","mollohan_baldwin","Wyatt"
21100,21100,725539,"BC #27 Wyatt",32.282007,-111.029034,"2022-03-24 9:00:08","mollohan_baldwin","Wyatt"
21101,21101,725539,"BC #27 Wyatt",32.28476,-111.0295,"2022-03-24 11:00:09","mollohan_baldwin","Wyatt"
21102,21102,725539,"BC #27 Wyatt",32.289047,-111.034352,"2022-03-24 13:00:25","mollohan_baldwin","Wyatt"
21103,21103,725539,"BC #27 Wyatt",32.289141,-111.03434,"2022-03-24 15:00:11","mollohan_baldwin","Wyatt"
21104,21104,725539,"BC #27 Wyatt",32.28907,-111.034372,"2022-03-24 17:00:13","mollohan_baldwin","Wyatt"
21105,21105,725539,"BC #27 Wyatt",32.289309,-111.034455,"2022-03-24 19:00:17","mollohan_baldwin","Wyatt"
21106,21106,725539,"BC #27 Wyatt",32.303888,-111.047827,"2022-03-24 23:00:16","mollohan_baldwin","Wyatt"
21107,21107,725539,"BC #27 Wyatt",32.304792,-111.048253,"2022-03-25 1:00:11","mollohan_baldwin","Wyatt"
21108,21108,725539,"BC #27 Wyatt",32.304737,-111.045787,"2022-03-25 7:00:09","mollohan_baldwin","Wyatt"
21109,21109,725539,"BC #27 Wyatt",32.299091,-111.041944,"2022-03-25 9:00:11","mollohan_baldwin","Wyatt"
21110,21110,725539,"BC #27 Wyatt",32.300158,-111.037,"2022-03-25 11:00:18","mollohan_baldwin","Wyatt"
21111,21111,725539,"BC #27 Wyatt",32.294642,-111.03558,"2022-03-25 13:00:08","mollohan_baldwin","Wyatt"
21112,21112,725539,"BC #27 Wyatt",32.279639,-111.019573,"2022-03-25 15:00:16","mollohan_baldwin","Wyatt"
21113,21113,725539,"BC #27 Wyatt",32.279308,-111.020579,"2022-03-25 17:00:09","mollohan_baldwin","Wyatt"
21114,21114,725539,"BC #27 Wyatt",32.275741,-111.020208,"2022-03-25 19:00:20","mollohan_baldwin","Wyatt"
21115,21115,725539,"BC #27 Wyatt",32.276983,-111.020359,"2022-03-25 21:00:10","mollohan_baldwin","Wyatt"
21116,21116,725539,"BC #27 Wyatt",32.274731,-111.020091,"2022-03-25 23:00:09","mollohan_baldwin","Wyatt"
21117,21117,725539,"BC #27 Wyatt",32.277483,-111.024683,"2022-03-26 3:01:45","mollohan_baldwin","Wyatt"
21118,21118,725539,"BC #27 Wyatt",32.27782,-111.024871,"2022-03-26 5:00:10","mollohan_baldwin","Wyatt"
21119,21119,725539,"BC #27 Wyatt",32.280391,-111.020585,"2022-03-26 9:00:10","mollohan_baldwin","Wyatt"
21120,21120,725539,"BC #27 Wyatt",32.276398,-111.025138,"2022-03-26 11:00:08","mollohan_baldwin","Wyatt"
21121,21121,725539,"BC #27 Wyatt",32.279667,-111.02349,"2022-03-26 13:00:24","mollohan_baldwin","Wyatt"
